row_id,order_date,ship_date,ship_mode,customer_name,segment,city,state,region,category,sub_category,sales,quantity,discount,profit,year,shipping_days,ship_status
6796,2015-11-16,2015-11-20,Standard Class,Matt Connell,Corporate,Chicago,Illinois,Central,Furniture,Furnishings,34.504,2,0.6,-15.5268,2015,4,Standard delivery
6797,2015-08-25,2015-08-25,Same Day,Mick Crebagga,Consumer,Houston,Texas,Central,Furniture,Furnishings,20.104,2,0.6,-16.5858,2015,0,Fast delivery
6798,2015-08-25,2015-08-25,Same Day,Mick Crebagga,Consumer,Houston,Texas,Central,Office Supplies,Binders,3.798,1,0.8,-6.0768,2015,0,Fast delivery
6799,2015-08-25,2015-08-25,Same Day,Mick Crebagga,Consumer,Houston,Texas,Central,Furniture,Furnishings,7.88,5,0.6,-3.94,2015,0,Fast delivery
6800,2016-12-25,2017-01-01,Standard Class,Laurel Workman,Corporate,Phoenix,Arizona,West,Furniture,Tables,35.445,1,0.5,-24.1026,2016,7,Delayed delivery
6801,2016-12-25,2017-01-01,Standard Class,Laurel Workman,Corporate,Phoenix,Arizona,West,Technology,Machines,269.97,2,0.7,-386.957,2016,7,Delayed delivery
6802,2016-12-25,2017-01-01,Standard Class,Laurel Workman,Corporate,Phoenix,Arizona,West,Technology,Accessories,45.12,3,0.2,-7.896,2016,7,Delayed delivery
6803,2016-12-25,2017-01-01,Standard Class,Laurel Workman,Corporate,Phoenix,Arizona,West,Technology,Accessories,100.8,2,0.2,21.42,2016,7,Delayed delivery
6804,2016-12-25,2017-01-01,Standard Class,Laurel Workman,Corporate,Phoenix,Arizona,West,Furniture,Chairs,47.968,2,0.2,4.1972,2016,7,Delayed delivery
6805,2014-10-05,2014-10-06,First Class,Keith Herrera,Consumer,Pomona,California,West,Technology,Accessories,99.98,2,0.0,34.993,2014,1,Fast delivery
6806,2014-11-22,2014-11-25,First Class,Robert Barroso,Corporate,Atlanta,Georgia,South,Office Supplies,Paper,9.96,2,0.0,4.8804,2014,3,Standard delivery
6807,2017-12-25,2017-12-29,Standard Class,Giulietta Dortch,Corporate,Everett,Washington,West,Office Supplies,Binders,3.856,1,0.2,1.3978,2017,4,Standard delivery
6808,2015-03-31,2015-04-05,Standard Class,Ed Braxton,Corporate,Houston,Texas,Central,Office Supplies,Paper,98.376,3,0.2,35.6613,2015,5,Standard delivery
6809,2015-03-31,2015-04-05,Standard Class,Ed Braxton,Corporate,Houston,Texas,Central,Furniture,Furnishings,22.38,3,0.6,-7.833,2015,5,Standard delivery
6810,2017-09-14,2017-09-15,First Class,Pamela Stobb,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,3.882,2,0.7,-2.588,2017,1,Fast delivery
6811,2017-09-14,2017-09-15,First Class,Pamela Stobb,Consumer,Philadelphia,Pennsylvania,East,Technology,Machines,12.585,1,0.7,-18.0385,2017,1,Fast delivery
6812,2017-09-14,2017-09-15,First Class,Pamela Stobb,Consumer,Philadelphia,Pennsylvania,East,Furniture,Chairs,113.372,2,0.3,-29.1528,2017,1,Fast delivery
6813,2017-09-14,2017-09-15,First Class,Pamela Stobb,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,18.312,4,0.7,-12.208,2017,1,Fast delivery
6814,2017-09-14,2017-09-15,First Class,Pamela Stobb,Consumer,Philadelphia,Pennsylvania,East,Furniture,Furnishings,127.936,8,0.2,4.7976,2017,1,Fast delivery
6815,2017-09-14,2017-09-15,First Class,Pamela Stobb,Consumer,Philadelphia,Pennsylvania,East,Technology,Machines,241.17,2,0.7,-168.819,2017,1,Fast delivery
6816,2014-06-17,2014-06-21,Standard Class,Gary Hwang,Consumer,Seattle,Washington,West,Furniture,Furnishings,6.24,3,0.0,2.6208,2014,4,Standard delivery
6817,2014-06-17,2014-06-21,Standard Class,Gary Hwang,Consumer,Seattle,Washington,West,Office Supplies,Fasteners,17.9,5,0.0,8.95,2014,4,Standard delivery
6818,2014-06-17,2014-06-21,Standard Class,Gary Hwang,Consumer,Seattle,Washington,West,Office Supplies,Binders,3266.376,3,0.2,1061.5722,2014,4,Standard delivery
6819,2017-12-28,2018-01-01,Standard Class,Lori Olson,Corporate,Peoria,Illinois,Central,Office Supplies,Binders,1.68,5,0.8,-2.688,2017,4,Standard delivery
6820,2017-12-28,2018-01-01,Standard Class,Lori Olson,Corporate,Peoria,Illinois,Central,Furniture,Furnishings,7.968,3,0.6,-2.3904,2017,4,Standard delivery
6821,2017-12-28,2018-01-01,Standard Class,Lori Olson,Corporate,Peoria,Illinois,Central,Furniture,Chairs,113.372,2,0.3,-3.2392,2017,4,Standard delivery
6822,2017-12-28,2018-01-01,Standard Class,Lori Olson,Corporate,Peoria,Illinois,Central,Furniture,Furnishings,2.96,2,0.6,-1.406,2017,4,Standard delivery
6823,2017-11-02,2017-11-07,Standard Class,Cindy Stewart,Consumer,Los Angeles,California,West,Office Supplies,Appliances,168.1,5,0.0,43.706,2017,5,Standard delivery
6824,2015-07-25,2015-07-29,Standard Class,Yana Sorensen,Corporate,Montgomery,Alabama,South,Office Supplies,Envelopes,98.46,9,0.0,49.23,2015,4,Standard delivery
6825,2015-07-25,2015-07-29,Standard Class,Yana Sorensen,Corporate,Montgomery,Alabama,South,Furniture,Tables,358.58,2,0.0,39.4438,2015,4,Standard delivery
6826,2016-10-02,2016-10-09,Standard Class,Tamara Chand,Corporate,Lafayette,Indiana,Central,Office Supplies,Storage,32.48,2,0.0,4.872,2016,7,Delayed delivery
6827,2016-10-02,2016-10-09,Standard Class,Tamara Chand,Corporate,Lafayette,Indiana,Central,Technology,Copiers,17499.95,5,0.0,8399.976,2016,7,Delayed delivery
6828,2016-10-02,2016-10-09,Standard Class,Tamara Chand,Corporate,Lafayette,Indiana,Central,Office Supplies,Binders,735.98,2,0.0,331.191,2016,7,Delayed delivery
6829,2016-10-02,2016-10-09,Standard Class,Tamara Chand,Corporate,Lafayette,Indiana,Central,Office Supplies,Binders,34.37,7,0.0,16.8413,2016,7,Delayed delivery
6830,2016-10-02,2016-10-09,Standard Class,Tamara Chand,Corporate,Lafayette,Indiana,Central,Office Supplies,Art,33.96,2,0.0,9.5088,2016,7,Delayed delivery
6831,2016-12-24,2016-12-27,Second Class,Pauline Webber,Corporate,New York City,New York,East,Technology,Phones,197.97,3,0.0,53.4519,2016,3,Standard delivery
6832,2017-07-21,2017-07-27,Standard Class,Cari Schnelling,Consumer,New York City,New York,East,Office Supplies,Appliances,17.48,4,0.0,4.5448,2017,6,Standard delivery
6833,2015-10-10,2015-10-17,Standard Class,David Philippe,Consumer,Chicago,Illinois,Central,Office Supplies,Art,8.016,3,0.2,1.002,2015,7,Delayed delivery
6834,2016-09-08,2016-09-08,Same Day,Pauline Johnson,Consumer,Santa Ana,California,West,Furniture,Tables,146.04,1,0.2,-12.7785,2016,0,Fast delivery
6835,2016-11-20,2016-11-24,Standard Class,Brendan Murry,Corporate,Montebello,California,West,Technology,Accessories,27.88,2,0.0,3.9032,2016,4,Standard delivery
6836,2017-10-15,2017-10-20,Standard Class,Dionis Lloyd,Corporate,Thousand Oaks,California,West,Office Supplies,Labels,152.65,5,0.0,70.219,2017,5,Standard delivery
6837,2017-10-15,2017-10-20,Standard Class,Dionis Lloyd,Corporate,Thousand Oaks,California,West,Furniture,Furnishings,22.72,1,0.0,9.3152,2017,5,Standard delivery
6838,2015-07-06,2015-07-12,Standard Class,Barbara Fisher,Corporate,Vineland,New Jersey,East,Office Supplies,Art,11.12,4,0.0,2.8912,2015,6,Standard delivery
6839,2017-02-05,2017-02-09,Standard Class,Fred Chung,Corporate,Torrance,California,West,Office Supplies,Appliances,1640.7,5,0.0,459.396,2017,4,Standard delivery
6840,2017-02-05,2017-02-09,Standard Class,Fred Chung,Corporate,Torrance,California,West,Technology,Phones,371.2,5,0.2,41.76,2017,4,Standard delivery
6841,2015-12-06,2015-12-07,First Class,Mike Pelletier,Home Office,Troy,Ohio,East,Office Supplies,Binders,14.832,3,0.7,-10.3824,2015,1,Fast delivery
6842,2016-09-12,2016-09-17,Standard Class,Anthony Johnson,Corporate,Springfield,Virginia,South,Technology,Accessories,20.7,3,0.0,1.656,2016,5,Standard delivery
6843,2016-09-12,2016-09-17,Standard Class,Anthony Johnson,Corporate,Springfield,Virginia,South,Office Supplies,Fasteners,11.34,3,0.0,5.2164,2016,5,Standard delivery
6844,2016-09-12,2016-09-17,Standard Class,Anthony Johnson,Corporate,Springfield,Virginia,South,Office Supplies,Storage,67.9,5,0.0,0.679,2016,5,Standard delivery
6845,2016-09-12,2016-09-17,Standard Class,Anthony Johnson,Corporate,Springfield,Virginia,South,Furniture,Chairs,1059.12,4,0.0,307.1448,2016,5,Standard delivery
6846,2014-07-06,2014-07-12,Standard Class,Becky Castell,Home Office,El Cajon,California,West,Furniture,Chairs,478.48,2,0.2,47.848,2014,6,Standard delivery
6847,2016-05-09,2016-05-14,Standard Class,Ricardo Sperren,Corporate,Los Angeles,California,West,Office Supplies,Paper,32.04,4,0.0,14.418,2016,5,Standard delivery
6848,2016-07-18,2016-07-22,Standard Class,Nora Paige,Consumer,Phoenix,Arizona,West,Technology,Phones,55.992,1,0.2,3.4995,2016,4,Standard delivery
6849,2016-06-18,2016-06-21,First Class,Bobby Trafton,Consumer,Frankfort,Illinois,Central,Office Supplies,Paper,76.864,2,0.2,26.9024,2016,3,Standard delivery
6850,2014-04-20,2014-04-25,Standard Class,Benjamin Patterson,Consumer,Los Angeles,California,West,Furniture,Furnishings,59.92,4,0.0,27.5632,2014,5,Standard delivery
6851,2016-01-08,2016-01-12,Standard Class,Jack O'Briant,Corporate,Franklin,Wisconsin,Central,Furniture,Bookcases,1565.88,6,0.0,407.1288,2016,4,Standard delivery
6852,2016-01-08,2016-01-12,Standard Class,Jack O'Briant,Corporate,Franklin,Wisconsin,Central,Office Supplies,Binders,106.05,7,0.0,49.8435,2016,4,Standard delivery
6853,2017-12-23,2017-12-28,Second Class,Monica Federle,Corporate,Little Rock,Arkansas,South,Office Supplies,Storage,62.04,4,0.0,17.3712,2017,5,Standard delivery
6854,2017-12-23,2017-12-28,Second Class,Monica Federle,Corporate,Little Rock,Arkansas,South,Technology,Phones,494.97,3,0.0,148.491,2017,5,Standard delivery
6855,2017-12-23,2017-12-28,Second Class,Monica Federle,Corporate,Little Rock,Arkansas,South,Office Supplies,Storage,367.96,4,0.0,14.7184,2017,5,Standard delivery
6856,2017-12-23,2017-12-28,Second Class,Monica Federle,Corporate,Little Rock,Arkansas,South,Office Supplies,Paper,44.96,2,0.0,20.6816,2017,5,Standard delivery
6857,2017-12-23,2017-12-28,Second Class,Monica Federle,Corporate,Little Rock,Arkansas,South,Office Supplies,Envelopes,182.94,3,0.0,85.9818,2017,5,Standard delivery
6858,2017-04-17,2017-04-22,Standard Class,Pamela Stobb,Consumer,Los Angeles,California,West,Office Supplies,Paper,28.14,3,0.0,13.5072,2017,5,Standard delivery
6859,2017-04-17,2017-04-22,Standard Class,Pamela Stobb,Consumer,Los Angeles,California,West,Office Supplies,Labels,7.38,2,0.0,3.4686,2017,5,Standard delivery
6860,2017-04-17,2017-04-22,Standard Class,Pamela Stobb,Consumer,Los Angeles,California,West,Office Supplies,Fasteners,10.9,5,0.0,3.597,2017,5,Standard delivery
6861,2017-04-17,2017-04-22,Standard Class,Pamela Stobb,Consumer,Los Angeles,California,West,Technology,Accessories,274.89,11,0.0,46.7313,2017,5,Standard delivery
6862,2017-04-17,2017-04-22,Standard Class,Pamela Stobb,Consumer,Los Angeles,California,West,Office Supplies,Labels,23.04,8,0.0,11.2896,2017,5,Standard delivery
6863,2017-04-17,2017-04-22,Standard Class,Pamela Stobb,Consumer,Los Angeles,California,West,Furniture,Chairs,218.352,3,0.2,-19.1058,2017,5,Standard delivery
6864,2017-12-01,2017-12-08,Standard Class,Maribeth Yedwab,Corporate,San Antonio,Texas,Central,Office Supplies,Paper,10.368,2,0.2,3.6288,2017,7,Delayed delivery
6865,2016-08-21,2016-08-28,Standard Class,Scot Coram,Corporate,Los Angeles,California,West,Office Supplies,Binders,12.672,2,0.2,4.752,2016,7,Delayed delivery
6866,2016-08-21,2016-08-28,Standard Class,Scot Coram,Corporate,Los Angeles,California,West,Technology,Phones,91.96,5,0.2,-20.691,2016,7,Delayed delivery
6867,2016-08-21,2016-08-28,Standard Class,Scot Coram,Corporate,Los Angeles,California,West,Technology,Accessories,254.97,3,0.0,91.7892,2016,7,Delayed delivery
6868,2016-08-21,2016-08-28,Standard Class,Scot Coram,Corporate,Los Angeles,California,West,Technology,Phones,31.984,2,0.2,-7.996,2016,7,Delayed delivery
6869,2016-08-21,2016-08-28,Standard Class,Scot Coram,Corporate,Los Angeles,California,West,Furniture,Tables,2887.056,9,0.2,180.441,2016,7,Delayed delivery
6870,2016-08-21,2016-08-28,Standard Class,Scot Coram,Corporate,Los Angeles,California,West,Office Supplies,Paper,12.96,2,0.0,6.2208,2016,7,Delayed delivery
6871,2016-08-21,2016-08-28,Standard Class,Scot Coram,Corporate,Los Angeles,California,West,Office Supplies,Paper,47.52,9,0.0,21.384,2016,7,Delayed delivery
6872,2016-12-05,2016-12-08,Second Class,Randy Ferguson,Corporate,Chicago,Illinois,Central,Office Supplies,Labels,11.952,3,0.2,3.8844,2016,3,Standard delivery
6873,2015-12-16,2015-12-19,First Class,Sandra Glassco,Consumer,Seattle,Washington,West,Office Supplies,Paper,4.98,1,0.0,2.3406,2015,3,Standard delivery
6874,2014-10-17,2014-10-22,Second Class,Tracy Blumstein,Consumer,Beaumont,Texas,Central,Office Supplies,Binders,10.78,5,0.8,-17.248,2014,5,Standard delivery
6875,2014-10-17,2014-10-22,Second Class,Tracy Blumstein,Consumer,Beaumont,Texas,Central,Technology,Accessories,119.976,3,0.2,-17.9964,2014,5,Standard delivery
6876,2016-09-05,2016-09-10,Standard Class,Michael Moore,Consumer,Chesapeake,Virginia,South,Office Supplies,Labels,25.06,2,0.0,11.7782,2016,5,Standard delivery
6877,2016-09-05,2016-09-10,Standard Class,Michael Moore,Consumer,Chesapeake,Virginia,South,Furniture,Tables,1652.94,3,0.0,314.0586,2016,5,Standard delivery
6878,2015-10-15,2015-10-15,Same Day,Claire Gute,Consumer,Dallas,Texas,Central,Furniture,Furnishings,131.376,6,0.6,-95.2476,2015,0,Fast delivery
6879,2015-10-15,2015-10-15,Same Day,Claire Gute,Consumer,Dallas,Texas,Central,Office Supplies,Paper,5.344,1,0.2,1.8704,2015,0,Fast delivery
6880,2015-12-01,2015-12-05,Second Class,Tamara Willingham,Home Office,Seattle,Washington,West,Furniture,Chairs,2003.92,5,0.2,125.245,2015,4,Standard delivery
6881,2015-12-01,2015-12-05,Second Class,Tamara Willingham,Home Office,Seattle,Washington,West,Office Supplies,Paper,32.4,5,0.0,15.552,2015,4,Standard delivery
6882,2015-12-01,2015-12-05,Second Class,Tamara Willingham,Home Office,Seattle,Washington,West,Furniture,Tables,1913.4,9,0.0,401.814,2015,4,Standard delivery
6883,2015-12-01,2015-12-05,Second Class,Tamara Willingham,Home Office,Seattle,Washington,West,Office Supplies,Storage,146.73,3,0.0,2.9346,2015,4,Standard delivery
6884,2015-12-01,2015-12-05,Second Class,Tamara Willingham,Home Office,Seattle,Washington,West,Office Supplies,Paper,114.2,5,0.0,52.532,2015,4,Standard delivery
6885,2015-05-31,2015-06-04,Standard Class,Bill Donatelli,Consumer,Minneapolis,Minnesota,Central,Furniture,Chairs,2567.84,8,0.0,770.352,2015,4,Standard delivery
6886,2017-09-10,2017-09-17,Standard Class,Helen Abelman,Consumer,Springfield,Ohio,East,Technology,Accessories,37.056,4,0.2,8.8008,2017,7,Delayed delivery
6887,2017-09-10,2017-09-17,Standard Class,Helen Abelman,Consumer,Springfield,Ohio,East,Technology,Phones,259.896,2,0.4,-56.3108,2017,7,Delayed delivery
6888,2017-04-25,2017-05-02,Standard Class,Lauren Leatherbury,Consumer,Los Angeles,California,West,Office Supplies,Paper,19.05,3,0.0,8.763,2017,7,Delayed delivery
6889,2017-04-25,2017-05-02,Standard Class,Lauren Leatherbury,Consumer,Los Angeles,California,West,Office Supplies,Binders,73.344,3,0.2,27.504,2017,7,Delayed delivery
6890,2017-09-18,2017-09-22,Standard Class,Saphhira Shifley,Corporate,Columbus,Georgia,South,Technology,Phones,95.68,8,0.0,26.7904,2017,4,Standard delivery
6891,2017-09-18,2017-09-22,Standard Class,Saphhira Shifley,Corporate,Columbus,Georgia,South,Office Supplies,Paper,50.96,7,0.0,24.4608,2017,4,Standard delivery
6892,2017-09-18,2017-09-22,Standard Class,Saphhira Shifley,Corporate,Columbus,Georgia,South,Office Supplies,Art,113.94,3,0.0,34.182,2017,4,Standard delivery
6893,2017-09-18,2017-09-22,Standard Class,Saphhira Shifley,Corporate,Columbus,Georgia,South,Office Supplies,Paper,25.92,4,0.0,12.4416,2017,4,Standard delivery
6894,2017-09-18,2017-09-22,Standard Class,Saphhira Shifley,Corporate,Columbus,Georgia,South,Furniture,Furnishings,20.32,4,0.0,6.9088,2017,4,Standard delivery
6895,2017-09-18,2017-09-22,Standard Class,Saphhira Shifley,Corporate,Columbus,Georgia,South,Technology,Phones,411.98,2,0.0,119.4742,2017,4,Standard delivery
6896,2017-09-18,2017-09-22,Standard Class,Saphhira Shifley,Corporate,Columbus,Georgia,South,Office Supplies,Supplies,34.48,2,0.0,9.9992,2017,4,Standard delivery
6897,2017-09-18,2017-09-22,Standard Class,Saphhira Shifley,Corporate,Columbus,Georgia,South,Office Supplies,Paper,244.55,5,0.0,114.9385,2017,4,Standard delivery
6898,2017-08-18,2017-08-25,Standard Class,Chloris Kastensmidt,Consumer,Lakewood,Ohio,East,Office Supplies,Binders,10.782,3,0.7,-7.9068,2017,7,Delayed delivery
6899,2015-05-24,2015-05-26,Second Class,Vivek Sundaresam,Consumer,Naperville,Illinois,Central,Furniture,Chairs,602.651,7,0.3,-163.5767,2015,2,Fast delivery
6900,2015-05-24,2015-05-26,Second Class,Vivek Sundaresam,Consumer,Naperville,Illinois,Central,Office Supplies,Binders,7.656,6,0.8,-13.0152,2015,2,Fast delivery
6901,2015-09-07,2015-09-11,Standard Class,Tanja Norvell,Home Office,New York City,New York,East,Technology,Accessories,559.93,7,0.0,167.979,2015,4,Standard delivery
6902,2017-07-24,2017-07-24,Same Day,Harold Ryan,Corporate,Huntington Beach,California,West,Technology,Copiers,2399.96,5,0.2,839.986,2017,0,Fast delivery
6903,2017-09-02,2017-09-08,Standard Class,Jill Stevenson,Corporate,Chicago,Illinois,Central,Office Supplies,Fasteners,16.0,4,0.2,5.6,2017,6,Standard delivery
6904,2017-09-02,2017-09-08,Standard Class,Jill Stevenson,Corporate,Chicago,Illinois,Central,Office Supplies,Appliances,5.588,2,0.8,-15.0876,2017,6,Standard delivery
6905,2017-09-02,2017-09-08,Standard Class,Jill Stevenson,Corporate,Chicago,Illinois,Central,Office Supplies,Storage,235.92,5,0.2,-44.235,2017,6,Standard delivery
6906,2017-12-06,2017-12-08,Second Class,Brad Norvell,Corporate,Brentwood,California,West,Office Supplies,Storage,10.68,1,0.0,2.8836,2017,2,Fast delivery
6907,2017-05-20,2017-05-20,Same Day,Allen Rosenblatt,Corporate,Trenton,Michigan,Central,Office Supplies,Binders,41.28,2,0.0,19.8144,2017,0,Fast delivery
6908,2016-09-27,2016-10-03,Standard Class,Shaun Weien,Consumer,Seattle,Washington,West,Technology,Phones,1001.584,2,0.2,125.198,2016,6,Standard delivery
6909,2017-12-10,2017-12-15,Standard Class,Justin Ellison,Corporate,North Charleston,South Carolina,South,Furniture,Furnishings,14.76,2,0.0,4.2804,2017,5,Standard delivery
6910,2014-09-13,2014-09-18,Second Class,Lena Hernandez,Consumer,Columbus,Ohio,East,Office Supplies,Binders,2.502,3,0.7,-2.0016,2014,5,Standard delivery
6911,2017-07-29,2017-08-02,Standard Class,Vivek Gonzalez,Consumer,Seattle,Washington,West,Furniture,Bookcases,115.96,2,0.0,25.5112,2017,4,Standard delivery
6912,2017-08-01,2017-08-05,Second Class,Eric Murdock,Consumer,San Francisco,California,West,Office Supplies,Storage,186.54,3,0.0,50.3658,2017,4,Standard delivery
6913,2017-05-02,2017-05-05,Second Class,Elizabeth Moffitt,Corporate,Los Angeles,California,West,Technology,Accessories,159.56,4,0.0,59.0372,2017,3,Standard delivery
6914,2015-06-12,2015-06-16,Standard Class,Jonathan Howell,Consumer,West Palm Beach,Florida,South,Technology,Phones,55.984,2,0.2,4.1988,2015,4,Standard delivery
6915,2014-12-22,2014-12-29,Standard Class,Nora Preis,Consumer,Chicago,Illinois,Central,Office Supplies,Storage,132.16,1,0.2,9.912,2014,7,Delayed delivery
6916,2014-12-22,2014-12-29,Standard Class,Nora Preis,Consumer,Chicago,Illinois,Central,Office Supplies,Binders,17.904,6,0.8,-31.332,2014,7,Delayed delivery
6917,2014-12-22,2014-12-29,Standard Class,Nora Preis,Consumer,Chicago,Illinois,Central,Office Supplies,Paper,124.032,4,0.2,44.9616,2014,7,Delayed delivery
6918,2014-12-16,2014-12-21,Standard Class,Stefanie Holloman,Corporate,Sacramento,California,West,Furniture,Chairs,1403.92,5,0.2,70.196,2014,5,Standard delivery
6919,2016-04-16,2016-04-18,Second Class,Bryan Mills,Consumer,Seattle,Washington,West,Office Supplies,Supplies,28.8,3,0.0,0.864,2016,2,Fast delivery
6920,2015-05-21,2015-05-28,Standard Class,Henry Goldwyn,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Binders,24.588,2,0.7,-18.0312,2015,7,Delayed delivery
6921,2017-02-26,2017-03-02,Standard Class,Becky Martin,Consumer,Santa Barbara,California,West,Office Supplies,Appliances,356.79,7,0.0,99.9012,2017,4,Standard delivery
6922,2017-04-04,2017-04-10,Standard Class,Penelope Sewall,Home Office,New York City,New York,East,Office Supplies,Envelopes,16.98,1,0.0,8.49,2017,6,Standard delivery
6923,2015-03-16,2015-03-19,Second Class,Maurice Satty,Consumer,Auburn,Alabama,South,Office Supplies,Labels,491.55,5,0.0,240.8595,2015,3,Standard delivery
6924,2015-03-16,2015-03-19,Second Class,Maurice Satty,Consumer,Auburn,Alabama,South,Office Supplies,Envelopes,7.38,2,0.0,3.3948,2015,3,Standard delivery
6925,2015-11-30,2015-12-04,Standard Class,Janet Lee,Consumer,New York City,New York,East,Office Supplies,Paper,23.66,7,0.0,10.8836,2015,4,Standard delivery
6926,2015-11-30,2015-12-04,Standard Class,Janet Lee,Consumer,New York City,New York,East,Furniture,Bookcases,681.408,12,0.2,42.588,2015,4,Standard delivery
6927,2016-07-28,2016-08-03,Standard Class,Khloe Miller,Consumer,Los Angeles,California,West,Office Supplies,Labels,18.9,3,0.0,8.694,2016,6,Standard delivery
6928,2016-06-23,2016-06-25,Second Class,Ruben Dartt,Consumer,San Francisco,California,West,Office Supplies,Storage,93.68,4,0.0,25.2936,2016,2,Fast delivery
6929,2016-06-23,2016-06-25,Second Class,Ruben Dartt,Consumer,San Francisco,California,West,Office Supplies,Labels,21.93,3,0.0,10.3071,2016,2,Fast delivery
6930,2016-06-23,2016-06-25,Second Class,Ruben Dartt,Consumer,San Francisco,California,West,Technology,Phones,862.344,7,0.2,97.0137,2016,2,Fast delivery
6931,2016-06-23,2016-06-25,Second Class,Ruben Dartt,Consumer,San Francisco,California,West,Office Supplies,Paper,19.98,1,0.0,9.3906,2016,2,Fast delivery
6932,2014-07-14,2014-07-18,Standard Class,Shui Tom,Consumer,Philadelphia,Pennsylvania,East,Technology,Phones,13.494,1,0.4,-2.249,2014,4,Standard delivery
6933,2014-07-14,2014-07-18,Standard Class,Shui Tom,Consumer,Philadelphia,Pennsylvania,East,Technology,Phones,23.988,2,0.4,-13.993,2014,4,Standard delivery
6934,2014-07-14,2014-07-18,Standard Class,Shui Tom,Consumer,Philadelphia,Pennsylvania,East,Furniture,Furnishings,31.984,2,0.2,1.1994,2014,4,Standard delivery
6935,2014-07-14,2014-07-18,Standard Class,Shui Tom,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Art,41.584,2,0.2,4.6782,2014,4,Standard delivery
6936,2017-11-30,2017-12-03,Second Class,Bart Pistole,Corporate,El Paso,Texas,Central,Technology,Accessories,95.976,3,0.2,-10.7973,2017,3,Standard delivery
6937,2016-09-02,2016-09-04,First Class,Tom Ashbrook,Home Office,Chicago,Illinois,Central,Furniture,Furnishings,84.272,2,0.6,-75.8448,2016,2,Fast delivery
6938,2014-06-15,2014-06-15,Same Day,Pamela Stobb,Consumer,El Paso,Texas,Central,Office Supplies,Paper,36.544,2,0.2,11.8768,2014,0,Fast delivery
6939,2016-11-05,2016-11-09,Standard Class,Nora Preis,Consumer,Seattle,Washington,West,Technology,Accessories,479.72,4,0.0,52.7692,2016,4,Standard delivery
6940,2017-06-26,2017-06-30,Standard Class,Scott Cohen,Corporate,New York City,New York,East,Office Supplies,Binders,102.368,2,0.2,37.1084,2017,4,Standard delivery
6941,2017-06-26,2017-06-30,Standard Class,Scott Cohen,Corporate,New York City,New York,East,Office Supplies,Supplies,28.4,5,0.0,8.236,2017,4,Standard delivery
6942,2017-06-26,2017-06-30,Standard Class,Scott Cohen,Corporate,New York City,New York,East,Office Supplies,Storage,713.88,4,0.0,214.164,2017,4,Standard delivery
6943,2017-06-26,2017-06-30,Standard Class,Scott Cohen,Corporate,New York City,New York,East,Office Supplies,Paper,68.52,3,0.0,31.5192,2017,4,Standard delivery
6944,2015-07-25,2015-07-30,Standard Class,Russell D'Ascenzo,Consumer,Los Angeles,California,West,Technology,Phones,623.96,5,0.2,38.9975,2015,5,Standard delivery
6945,2014-09-23,2014-09-27,Standard Class,Thea Hudgings,Corporate,Newark,Delaware,East,Office Supplies,Binders,11.12,4,0.0,5.4488,2014,4,Standard delivery
6946,2016-09-30,2016-10-04,Standard Class,Greg Matthias,Consumer,New York City,New York,East,Furniture,Bookcases,523.92,5,0.2,-26.196,2016,4,Standard delivery
6947,2015-11-09,2015-11-13,Standard Class,Jesus Ocampo,Home Office,Roseville,California,West,Office Supplies,Fasteners,2.48,2,0.0,1.1656,2015,4,Standard delivery
6948,2015-04-25,2015-04-29,Standard Class,Zuschuss Carroll,Consumer,Aurora,Illinois,Central,Office Supplies,Storage,221.024,2,0.2,-55.256,2015,4,Standard delivery
6949,2015-04-25,2015-04-29,Standard Class,Zuschuss Carroll,Consumer,Aurora,Illinois,Central,Furniture,Chairs,128.058,3,0.3,-23.7822,2015,4,Standard delivery
6950,2017-11-19,2017-11-19,Same Day,Anne Pryor,Home Office,New York City,New York,East,Office Supplies,Binders,58.408,7,0.2,18.2525,2017,0,Fast delivery
6951,2017-11-19,2017-11-19,Same Day,Anne Pryor,Home Office,New York City,New York,East,Furniture,Tables,79.974,3,0.4,-29.3238,2017,0,Fast delivery
6952,2015-11-20,2015-11-24,Standard Class,Grace Kelly,Corporate,Dallas,Texas,Central,Technology,Machines,479.988,2,0.4,55.9986,2015,4,Standard delivery
6953,2015-10-02,2015-10-03,First Class,Henry MacAllister,Consumer,Los Angeles,California,West,Office Supplies,Binders,11.808,3,0.2,4.1328,2015,1,Fast delivery
6954,2015-10-02,2015-10-03,First Class,Henry MacAllister,Consumer,Los Angeles,California,West,Office Supplies,Binders,53.568,4,0.2,19.4184,2015,1,Fast delivery
6955,2015-10-02,2015-10-03,First Class,Henry MacAllister,Consumer,Los Angeles,California,West,Technology,Phones,503.96,5,0.2,50.396,2015,1,Fast delivery
6956,2015-04-25,2015-05-02,Standard Class,Linda Southworth,Corporate,Los Angeles,California,West,Office Supplies,Envelopes,21.34,2,0.0,9.8164,2015,7,Delayed delivery
6957,2016-07-14,2016-07-19,Standard Class,Anemone Ratner,Consumer,Columbus,Georgia,South,Office Supplies,Binders,36.4,5,0.0,17.108,2016,5,Standard delivery
